--[[ KHENGIE v10.2 EXTREME | 1000 layers | 3x multi-pass ]]
      Fovejalelet=Fovejalelet+135
      Balehorasevig=bit32.bxor(Balehorasevig,224)
      Yodugomumadocuc=Yodugomumadocuc-193
      Gasivupemo=(Gasivupemo-218)
      Bawuvus=(((Bawuvus>>>3)|(Bawuvus<<5))&255)
      Citezuxanajes=bit32.bxor(Citezuxanajes,45)
      Bojasitefuq=Bojasitefuq-27
      Tiripurawozobef=(Tiripurawozobef-120)
      Wejofamanahuhuce=(((Wejofamanahuhuce>>>0)|(Wejofamanahuhuce<<8))&255)
      Razavosis=bit32.bxor(Razavosis,62)
      Solisiyi=Solisiyi-209
      Zixodudera=Zixodudera-230
      Joyeri=(Joyeri-179)
      Mebabiyowig=(((Mebabiyowig>>>2)|(Mebabiyowig<<6))&255)
      Yovero=bit32.bxor(Yovero,110)
      Fuqurefusomah=Fuqurefusomah-37
      Cuwafocuwur=(Cuwafocuwur-184)
      Qeyefohu=(((Qeyefohu>>>1)|(Qeyefohu<<7))&255)
      Giyopulu=bit32.bxor(Giyopulu,44)
      Voluke=Voluke-190
      Warizomibed=(Warizomibed-150)
      Hohecefeb=(((Hohecefeb>>>1)|(Hohecefeb<<7))&255)
      Xumururozadufi=bit32.bxor(Xumururozadufi,64)
      Mutiroxuvowozipi=bit32.bxor(Mutiroxuvowozipi,185)
      Mixaho=Mixaho-156
      Hoxahomofe=(Hoxahomofe-41)
      Goxajumifo=(((Goxajumifo>>>6)|(Goxajumifo<<2))&255)
      Gikoreserapi=bit32.bxor(Gikoreserapi,172)
      Jaqasoqitoyem=Jaqasoqitoyem-217
      Waxumaxot=(Waxumaxot-123)
      Cadoqodinebu=(((Cadoqodinebu>>>0)|(Cadoqodinebu<<8))&255)
      Wonecum=bit32.bxor(Wonecum,171)
      Yemivopafesut=Yemivopafesut-155
      Faverawufo=(((Faverawufo<<5)|(Faverawufo>>>3))&255)
      Cojereh=(Cojereh-175)
      Cegokiqitic=(((Cegokiqitic>>>0)|(Cegokiqitic<<8))&255)
      Kilepekemojuduj=bit32.bxor(Kilepekemojuduj,232)
      Qequgic=Qequgic-32
      Heyekohitij=(Heyekohitij-221)
      Kegocacufi=(((Kegocacufi>>>4)|(Kegocacufi<<4))&255)
      Rucikasukotayuc=bit32.bxor(Rucikasukotayuc,165)
      Maqufayefejijuy=Maqufayefejijuy-212
      Yesuxule=(Yesuxule-6)
      Tawovaqikiyoca=(((Tawovaqikiyoca>>>5)|(Tawovaqikiyoca<<3))&255)
      Farugowiqosipiw=(Farugowiqosipiw-194)
      Gakopu=bit32.bxor(Gakopu,28)
      Tubiqidacoroweze=Tubiqidacoroweze-145
      Qaqepay=(Qaqepay-138)
      Vugihixematane=(((Vugihixematane>>>2)|(Vugihixematane<<6))&255)
      Pedaway=bit32.bxor(Pedaway,178)
      Fucaqosu=Fucaqosu-35
      Dilimot=(Dilimot-168)
      Qadituhacahimaj=(((Qadituhacahimaj>>>1)|(Qadituhacahimaj<<7))&255)
      Nahafotiqeconuh=bit32.bxor(Nahafotiqeconuh,113)
      Lepakunuyo=Lepakunuyo-111
      Lufuropomepunesa=(((Lufuropomepunesa>>>4)|(Lufuropomepunesa<<4))&255)
      Hafehimivuvijaba=(Hafehimivuvijaba-71)
      Tidaku=(((Tidaku>>>5)|(Tidaku<<3))&255)
      Siqilagikazovusi=bit32.bxor(Siqilagikazovusi,58)
      Dituyalus=Dituyalus-98
      Togihoyemecahewo=(Togihoyemecahewo-61)
      Jusadopogureyadu=(((Jusadopogureyadu>>>4)|(Jusadopogureyadu<<4))&255)
      Ticofahiyeyasizu=bit32.bxor(Ticofahiyeyasizu,240)
      Faqesovole=Faqesovole-244
      Ferewoyoqak=(Ferewoyoqak-233)
      Bimodanewenex=(((Bimodanewenex>>>0)|(Bimodanewenex<<8))&255)
      Wakibegonodapu=(((Wakibegonodapu<<1)|(Wakibegonodapu>>>7))&255)
      Vuqaliqocaf=bit32.bxor(Vuqaliqocaf,147)
      Xiqedaqajar=Xiqedaqajar-83
      Teyumed=(Teyumed-142)
      Kamobo=(((Kamobo>>>6)|(Kamobo<<2))&255)
      Zicahuw=bit32.bxor(Zicahuw,148)
      Xabefa=Xabefa-188
      Negisaneqinekaki=(Negisaneqinekaki-38)
      Cidebonuzoyoto=(((Cidebonuzoyoto>>>4)|(Cidebonuzoyoto<<4))&255)
      Nujurusasejitasa=bit32.bxor(Nujurusasejitasa,81)
      Puvamenile=Puvamenile-61
      Niqesayuji=bit32.bxor(Niqesayuji,77)
      Kehiyax=(Kehiyax-5)
      Zilefe=(((Zilefe>>>2)|(Zilefe<<6))&255)
      Pucohisev=bit32.bxor(Pucohisev,54)
      Dofugonutilukot=Dofugonutilukot-208
      Caduxolozeweqiqi=(Caduxolozeweqiqi-56)
      Dacote=(((Dacote>>>1)|(Dacote<<7))&255)
      Qujalanegoju=bit32.bxor(Qujalanegoju,183)
      Sazutotatuzalod=Sazutotatuzalod-19
      Xofoxor=(Xofoxor-245)
      Loqelejeyumo=(((Loqelejeyumo>>>6)|(Loqelejeyumo<<2))&255)
      Juxura=(((Juxura<<0)|(Juxura>>>8))&255)
      Qobaxixero=bit32.bxor(Qobaxixero,170)
      Dafeda=Dafeda-55
      Risuqusoki=(Risuqusoki-173)
      Cahanigove=(((Cahanigove>>>4)|(Cahanigove<<4))&255)
      Zemeki=bit32.bxor(Zemeki,153)
      Pacere=Pacere-195
      Sowilur=(Sowilur-243)
      Gudujuguveja=(((Gudujuguveja>>>5)|(Gudujuguveja<<3))&255)
      Loxuzujug=bit32.bxor(Loxuzujug,55)
      Sisivovosihu=Sisivovosihu-166
      Bitijomitetik=bit32.bxor(Bitijomitetik,20)
      Codilexusu=(Codilexusu-78)
      Gegomo=(((Gegomo>>>3)|(Gegomo<<5))&255)
      Pefejosij=bit32.bxor(Pefejosij,38)
      Galaduxesuje=Galaduxesuje-127
      Bikokiqiwemaje=(Bikokiqiwemaje-87)
      Mahohaju=(((Mahohaju>>>4)|(Mahohaju<<4))&255)
      Gegudunihigeloye=bit32.bxor(Gegudunihigeloye,8)
      Yuhukokid=Yuhukokid-142
      Dosozulanuk=(Dosozulanuk-41)
      Doqeheru=(((Doqeheru>>>0)|(Doqeheru<<8))&255)
      Pugase=(((Pugase<<5)|(Pugase>>>3))&255)
      Lacomobeqiqexos=bit32.bxor(Lacomobeqiqexos,98)
      Wowaduwori=Wowaduwori-202
      Humicahunokobur=(Humicahunokobur-154)
      Gijanu=(((Gijanu>>>1)|(Gijanu<<7))&255)
      Lixapobegosobu=bit32.bxor(Lixapobegosobu,52)
      Qoxiyurev=Qoxiyurev-58
      Cupavecidikigeju=(Cupavecidikigeju-11)
      Biyugulunenax=(((Biyugulunenax>>>3)|(Biyugulunenax<<5))&255)
      Zewagaholesif=bit32.bxor(Zewagaholesif,67)
      Rerole=Rerole-134
      Horurulej=bit32.bxor(Horurulej,192)
      Rihenicu=(Rihenicu-147)
      Hogebunumikabo=(((Hogebunumikabo>>>3)|(Hogebunumikabo<<5))&255)
      Mebaluj=bit32.bxor(Mebaluj,113)
      Wefoxumajiyariq=Wefoxumajiyariq-119
      Meyirajol=(Meyirajol-172)
      Tavuzijivurisaso=(((Tavuzijivurisaso>>>4)|(Tavuzijivurisaso<<4))&255)
      Goxavub=bit32.bxor(Goxavub,214)
      Xuvite=Xuvite-183
      Gicilidupak=(Gicilidupak-247)
      Tocududiti=(((Tocududiti>>>3)|(Tocududiti<<5))&255)
      Yoxeqaboq=bit32.bxor(Yoxeqaboq,71)
      Mamabi=bit32.bxor(Mamabi,108)
      Naqanohuremevuv=Naqanohuremevuv-204
      Bunafelonahe=(Bunafelonahe-82)
      Dizorufiq=(((Dizorufiq>>>3)|(Dizorufiq<<5))&255)
      Nicetanufuneqod=bit32.bxor(Nicetanufuneqod,107)
      Royodagobabaxubi=Royodagobabaxubi-37
      Qodovanujesikenu=(Qodovanujesikenu-65)
      Balegisevibagopo=(((Balegisevibagopo>>>5)|(Balegisevibagopo<<3))&255)
      Defokeqobehacifi=bit32.bxor(Defokeqobehacifi,50)
      Wecinedab=Wecinedab-239
      Weloqizaq=(((Weloqizaq>>>0)|(Weloqizaq<<8))&255)
      Dapuxaciheyej=(Dapuxaciheyej-121)
      Zamewanow=(((Zamewanow>>>1)|(Zamewanow<<7))&255)
      Bimevikulojequ=bit32.bxor(Bimevikulojequ,171)
      Kigonixeg=Kigonixeg-86
      Jubukivalomi=(Jubukivalomi-27)
      Denazigo=(((Denazigo>>>1)|(Denazigo<<7))&255)
      Joguyazolip=bit32.bxor(Joguyazolip,7)
      Xazaceyanu=Xazaceyanu-238
      Mokozoda=(Mokozoda-175)
      Simikijuhonadel=(((Simikijuhonadel>>>2)|(Simikijuhonadel<<6))&255)
      Nokawuxopon=Nokawuxopon-185
      Loxutuwanexumivo=bit32.bxor(Loxutuwanexumivo,139)
      Vozurobehi=Vozurobehi-213
      Faviceyas=(Faviceyas-127)
      Qigasug=(((Qigasug>>>4)|(Qigasug<<4))&255)
      Zagosugah=bit32.bxor(Zagosugah,171)
      Fivexedamipuwuxu=Fivexedamipuwuxu-179
      Vigepaser=(Vigepaser-146)
      Bewikuyaloni=(((Bewikuyaloni>>>0)|(Bewikuyaloni<<8))&255)
      Taxezik=bit32.bxor(Taxezik,187)
      Muwehaqa=Muwehaqa-74
      Xaqobada=Xaqobada-59
      Fimuju=(Fimuju-55)
      Yasoluror=(((Yasoluror>>>3)|(Yasoluror<<5))&255)
      Lofufege=bit32.bxor(Lofufege,136)
      Modoxugerefa=Modoxugerefa-64
      Lipoba=(Lipoba-29)
      Bolafal=(((Bolafal>>>7)|(Bolafal<<1))&255)
      Fucarexaf=bit32.bxor(Fucarexaf,195)
      Mikemazader=Mikemazader-243
      Qopazegas=(Qopazegas-242)
      Toyiqadipa=(((Toyiqadipa>>>6)|(Toyiqadipa<<2))&255)
      Nuluzeye=bit32.bxor(Nuluzeye,189)
      Zulexofafavazo=bit32.bxor(Zulexofafavazo,126)
      Nacayetapedoc=Nacayetapedoc-15
      Foceliqugufaluq=(Foceliqugufaluq-252)
      Lakarinanavike=(((Lakarinanavike>>>2)|(Lakarinanavike<<6))&255)
      Lesobirorobewa=bit32.bxor(Lesobirorobewa,72)
      Jiwinaciqehoz=Jiwinaciqehoz-157
      Zipokulovaz=(Zipokulovaz-82)
      Febomasa=(((Febomasa>>>5)|(Febomasa<<3))&255)
      Pexokaje=bit32.bxor(Pexokaje,125)
      Dosigiju=Dosigiju-224
      Zewetayuhejub=(((Zewetayuhejub<<7)|(Zewetayuhejub>>>1))&255)
      Punanapeja=(Punanapeja-103)
      Mugenilezuk=(((Mugenilezuk>>>0)|(Mugenilezuk<<8))&255)
      Pupexive=bit32.bxor(Pupexive,212)
      Nanevezuwimenu=Nanevezuwimenu-33
      Gisovoxuvabujifa=(Gisovoxuvabujifa-71)
      Sakukaqoli=(((Sakukaqoli>>>5)|(Sakukaqoli<<3))&255)
      Dagagufuvehum=bit32.bxor(Dagagufuvehum,113)
      Reyuridilexuf=Reyuridilexuf-93
      Jekicesidujixe=(Jekicesidujixe-44)
      Mufetosaxev=(((Mufetosaxev>>>6)|(Mufetosaxev<<2))&255)
      Xoyahiniso=(((Xoyahiniso<<5)|(Xoyahiniso>>>3))&255)
      Qatiguc=bit32.bxor(Qatiguc,239)
      Loyuxabekobol=Loyuxabekobol-82
      Yucoyo=(Yucoyo-107)
      Doputuq=(((Doputuq>>>5)|(Doputuq<<3))&255)
      Gebajefemakek=bit32.bxor(Gebajefemakek,152)
      Jeyitituwihuwij=Jeyitituwihuwij-151
      Veluyutafoja=(Veluyutafoja-240)
      Xetohibez=(((Xetohibez>>>3)|(Xetohibez<<5))&255)
      Culebazijanej=bit32.bxor(Culebazijanej,142)
      Xusiwohehibicazi=Xusiwohehibicazi-72
      Cuhebojam=bit32.bxor(Cuhebojam,209)
      Lebowa=(Lebowa-252)
      Xivavetakolusato=(((Xivavetakolusato>>>7)|(Xivavetakolusato<<1))&255)
      Tanelalolatig=bit32.bxor(Tanelalolatig,235)
      Rafayikas=Rafayikas-128
      Xebimemidelodu=(Xebimemidelodu-29)
      Qikapitukik=(((Qikapitukik>>>3)|(Qikapitukik<<5))&255)
      Wagahizeh=bit32.bxor(Wagahizeh,234)
      Xomucazeye=Xomucazeye-105
      Loqeti=(Loqeti-149)
      Humikukaqezewo=(((Humikukaqezewo>>>1)|(Humikukaqezewo<<7))&255)
      Yimiropokudajir=(Yimiropokudajir-149)
      Kasece=bit32.bxor(Kasece,226)
      Cohulirid=Cohulirid-81
      Jaxelanimawucina=(Jaxelanimawucina-223)
      Heziwamutirawe=(((Heziwamutirawe>>>2)|(Heziwamutirawe<<6))&255)
      Hecenakune=bit32.bxor(Hecenakune,191)
      Jatisejuwafitey=Jatisejuwafitey-144
      Vecocimi=(Vecocimi-38)
      Hiqikobegiga=(((Hiqikobegiga>>>4)|(Hiqikobegiga<<4))&255)
      Konapa=bit32.bxor(Konapa,113)
      Fefusolizuxu=Fefusolizuxu-105
      Wepijod=(Wepijod-177)
      Paxeyuhokezotu=(Paxeyuhokezotu-120)
      Tebikolos=(((Tebikolos>>>7)|(Tebikolos<<1))&255)
      Hixirepoyadoliku=bit32.bxor(Hixirepoyadoliku,22)
      Rigimulize=Rigimulize-35
      Yewaradiriyudij=(Yewaradiriyudij-208)
      Sifolozade=(((Sifolozade>>>5)|(Sifolozade<<3))&255)
      Cifehovu=bit32.bxor(Cifehovu,132)
      Guraxob=Guraxob-116
      Qiqafiqahi=(Qiqafiqahi-152)
      Xativixigapi=(((Xativixigapi>>>5)|(Xativixigapi<<3))&255)
      Munevejox=bit32.bxor(Munevejox,72)
      Najogiyuwejidunu=bit32.bxor(Najogiyuwejidunu,83)
      Lacudenikewi=Lacudenikewi-138
      Rukugeji=(Rukugeji-119)
      Takizetes=(((Takizetes>>>0)|(Takizetes<<8))&255)
      Vodisujey=bit32.bxor(Vodisujey,229)
      Wusuvexat=Wusuvexat-169
      Yowupicicuxu=(Yowupicicuxu-80)
      Gegugisafiva=(((Gegugisafiva>>>0)|(Gegugisafiva<<8))&255)
      Rafolajomamihu=bit32.bxor(Rafolajomamihu,6)
      Cazukewevaz=Cazukewevaz-135
      Sogekekomopuzec=(Sogekekomopuzec+232)
      Jevoludatepelif=(Jevoludatepelif-151)
      Zaqixa=(((Zaqixa>>>3)|(Zaqixa<<5))&255)
      Jadonisa=bit32.bxor(Jadonisa,148)
      Zogotuyus=Zogotuyus-76
      Tubayak=(Tubayak-232)
      Nidaxona=(((Nidaxona>>>2)|(Nidaxona<<6))&255)
      Foxowajakoya=bit32.bxor(Foxowajakoya,238)
      Xohasotu=Xohasotu-29
      Xonaxikiqequ=(Xonaxikiqequ-5)
      Yalelequfigeha=(((Yalelequfigeha>>>1)|(Yalelequfigeha<<7))&255)
      Sopehug=Sopehug-49
      Bipasolucevape=bit32.bxor(Bipasolucevape,124)
      Howujizelapi=Howujizelapi-128
      Poqiza=(Poqiza-170)
      Wuveruqigajiwe=(((Wuveruqigajiwe>>>1)|(Wuveruqigajiwe<<7))&255)
      Conusodaquf=bit32.bxor(Conusodaquf,236)
      Recuziguv=Recuziguv-92
      Juzapocimu=(Juzapocimu-144)
      Zotasituqepefi=(((Zotasituqepefi>>>6)|(Zotasituqepefi<<2))&255)
      Yecenatapazoq=bit32.bxor(Yecenatapazoq,199)
      Qequjaja=Qequjaja-180
      Gisecu=(Gisecu-8)
      Deveqix=(Deveqix-217)
      Tafisun=(((Tafisun>>>0)|(Tafisun<<8))&255)
      Mekedik=bit32.bxor(Mekedik,171)
      Xunejufoj=Xunejufoj-62
      Tanilupuduhit=(Tanilupuduhit-245)
      Mobagawilir=(((Mobagawilir>>>1)|(Mobagawilir<<7))&255)
      Quholoboqola=bit32.bxor(Quholoboqola,236)
      Kalabexiwigesiqo=Kalabexiwigesiqo-244
      Boxuti=(Boxuti-205)
      Cixegoh=(((Cixegoh>>>1)|(Cixegoh<<7))&255)
      Lusexofomaji=bit32.bxor(Lusexofomaji,234)
      Komerexo=bit32.bxor(Komerexo,5)
      Royosisikuhe=Royosisikuhe-176
      Begokemusufoy=(Begokemusufoy-197)
      Kikazimihobag=(((Kikazimihobag>>>7)|(Kikazimihobag<<1))&255)
      Kurimesecazewaz=bit32.bxor(Kurimesecazewaz,60)
      Gunicupug=Gunicupug-16
      Luwiticuwukipey=(Luwiticuwukipey-211)
      Nitagik=(((Nitagik>>>4)|(Nitagik<<4))&255)
      Mivago=bit32.bxor(Mivago,19)
      Jurezevod=Jurezevod-164
      Nakeru=(((Nakeru>>>7)|(Nakeru<<1))&255)
      Jizosopenefibe=(Jizosopenefibe-185)
      Tovuzon=(((Tovuzon>>>6)|(Tovuzon<<2))&255)
      Sixuqapowo=bit32.bxor(Sixuqapowo,7)
      Xasidovoco=Xasidovoco-222
      Zalebatesu=(Zalebatesu-38)
      Wuhute=(((Wuhute>>>0)|(Wuhute<<8))&255)
      Leyafuliyab=bit32.bxor(Leyafuliyab,55)
      Wexizuqoci=Wexizuqoci-81
      Hujirodubogezu=(Hujirodubogezu-181)
      Pujopovuta=(((Pujopovuta>>>0)|(Pujopovuta<<8))&255)
      Gopapapusivolise=(((Gopapapusivolise>>>6)|(Gopapapusivolise<<2))&255)
      Butoquyegodebom=bit32.bxor(Butoquyegodebom,164)
      Xucudive=Xucudive-49
      Getebopeziqo=(Getebopeziqo-202)
      Cacociganana=(((Cacociganana>>>3)|(Cacociganana<<5))&255)
      Veluyupobuqavuz=bit32.bxor(Veluyupobuqavuz,228)
      Yunevuyu=Yunevuyu-109
      Ravilelufevut=(Ravilelufevut-79)
      Peducok=(((Peducok>>>0)|(Peducok<<8))&255)
      Licovuqatodurobo=bit32.bxor(Licovuqatodurobo,34)
      Lowuqexudiquwey=Lowuqexudiquwey-202
      Fiyuzaposugum=(((Fiyuzaposugum<<7)|(Fiyuzaposugum>>>1))&255)
      Bolodohunis=(Bolodohunis-213)
      Dofeloguc=(((Dofeloguc>>>3)|(Dofeloguc<<5))&255)
      Hetixelesiy=bit32.bxor(Hetixelesiy,113)
      Zivareqego=Zivareqego-194
      Yaquzaculayovis=(Yaquzaculayovis-210)
      Xupefatipuna=(((Xupefatipuna>>>0)|(Xupefatipuna<<8))&255)
      Veyomefuj=bit32.bxor(Veyomefuj,58)
      Doqofufemute=Doqofufemute-113
      Vogajuxixa=(Vogajuxixa-62)
      Dizicuvejohesuz=(((Dizicuvejohesuz>>>2)|(Dizicuvejohesuz<<6))&255)
      Kinacolutada=bit32.bxor(Kinacolutada,192)
      Gekapuhegaham=bit32.bxor(Gekapuhegaham,119)
      Vojilujalege=Vojilujalege-51
      Cewojepovedoteye=(Cewojepovedoteye-145)
      Tizuso=(((Tizuso>>>3)|(Tizuso<<5))&255)
      Zuletazukor=bit32.bxor(Zuletazukor,28)
      Heyomexe=Heyomexe-245
      Veceluvuvuwem=(Veceluvuvuwem-123)
      Rosejurap=(((Rosejurap>>>1)|(Rosejurap<<7))&255)
      Xekuwe=bit32.bxor(Xekuwe,179)
      Jiliyon=Jiliyon-216
      Xosucelugam=Xosucelugam-62
      Bekamagaqa=(Bekamagaqa-156)
      Xomejayoto=(((Xomejayoto>>>1)|(Xomejayoto<<7))&255)
      Kiduzi=bit32.bxor(Kiduzi,205)
      Jaxowojocozed=Jaxowojocozed-73
      Rekebabirigo=(Rekebabirigo-252)
      Suyijuloduyuwe=(((Suyijuloduyuwe>>>3)|(Suyijuloduyuwe<<5))&255)
      Kitega=bit32.bxor(Kitega,168)
      Jacozazaquz=Jacozazaquz-194
      Nuxegujopoxoqed=(Nuxegujopoxoqed-126)
      Risijexunewi=(((Risijexunewi>>>6)|(Risijexunewi<<2))&255)
      Lumalubi=(Lumalubi-62)
      Malikamuse=bit32.bxor(Malikamuse,119)
      Tevonutovikarub=Tevonutovikarub-204
      Dixayodo=(Dixayodo-211)
      Yilujoxu=(((Yilujoxu>>>5)|(Yilujoxu<<3))&255)
      Jazikur=bit32.bxor(Jazikur,120)
      Morubor=Morubor-118
      Dirokepuxefacis=(Dirokepuxefacis-185)
      Laneta=(((Laneta>>>6)|(Laneta<<2))&255)
      Sobojogokapegahu=bit32.bxor(Sobojogokapegahu,182)
      Hibucakaz=Hibucakaz-64
      Qobukirepulutaw=(Qobukirepulutaw+201)
      Hawicilax=(Hawicilax-8)
      Fefuludufixi=(((Fefuludufixi>>>0)|(Fefuludufixi<<8))&255)
      Fofatuvuv=bit32.bxor(Fofatuvuv,204)
      Xosujevesaz=Xosujevesaz-221
      Keqehecikoh=(Keqehecikoh-252)
      Wuqemegupazopey=(((Wuqemegupazopey>>>4)|(Wuqemegupazopey<<4))&255)
      Loperuduxaq=bit32.bxor(Loperuduxaq,103)
      Nibiyu=Nibiyu-18
      Lexisovebuwo=(Lexisovebuwo-127)
      Buterepemupigeb=(((Buterepemupigeb>>>6)|(Buterepemupigeb<<2))&255)
      Xenebigi=(((Xenebigi<<6)|(Xenebigi>>>2))&255)
      Pitijafajozonu=bit32.bxor(Pitijafajozonu,21)
      Memezucawoxari=Memezucawoxari-86
      Gozedege=(Gozedege-79)
      Liyukoreyepo=(((Liyukoreyepo>>>0)|(Liyukoreyepo<<8))&255)
      Bovuvixemose=bit32.bxor(Bovuvixemose,4)
      Qivitarumiciyik=Qivitarumiciyik-197
      Rerobe=(Rerobe-162)
      Saqopuxekugetu=(((Saqopuxekugetu>>>4)|(Saqopuxekugetu<<4))&255)
      Cuxozeseh=bit32.bxor(Cuxozeseh,181)
      Jahahucexosakuv=Jahahucexosakuv-159
      Nedopumewafased=bit32.bxor(Nedopumewafased,33)
      Nigujebo=(Nigujebo-216)
      Qejecoq=(((Qejecoq>>>2)|(Qejecoq<<6))&255)
      Rawafikuvi=bit32.bxor(Rawafikuvi,30)
      Segavoyet=Segavoyet-209
      Jorojowuw=(Jorojowuw-8)
      Zewegobozijehe=(((Zewegobozijehe>>>4)|(Zewegobozijehe<<4))&255)
      Dekajomiwoc=bit32.bxor(Dekajomiwoc,202)
      Lalibadimisetafa=Lalibadimisetafa-98
      Yiwulir=(Yiwulir-250)
      Nidefino=(((Nidefino>>>3)|(Nidefino<<5))&255)
      Rorejakolev=(((Rorejakolev>>>5)|(Rorejakolev<<3))&255)
      Xopajowebi=bit32.bxor(Xopajowebi,105)
      Kehiwahadabanar=Kehiwahadabanar-136
      Tanomidukelore=(Tanomidukelore-76)
      Bufonovir=(((Bufonovir>>>0)|(Bufonovir<<8))&255)
      Gerefimofaborab=bit32.bxor(Gerefimofaborab,197)
      Ciwuruceqejenop=Ciwuruceqejenop-47
      Pazitur=(Pazitur-33)
      Hokinif=(((Hokinif>>>0)|(Hokinif<<8))&255)
      Tepagameyiy=bit32.bxor(Tepagameyiy,75)
      Setexahu=Setexahu-61
      Fepeday=Fepeday+168
      Rehiqovobehovumu=(Rehiqovobehovumu-233)
      Keyamigedinomay=(((Keyamigedinomay>>>4)|(Keyamigedinomay<<4))&255)
      Jacaxujetu=bit32.bxor(Jacaxujetu,226)
      Tununezalipozami=Tununezalipozami-34
      Kivepubigajabe=(Kivepubigajabe-83)
      Sabimudidis=(((Sabimudidis>>>3)|(Sabimudidis<<5))&255)
      Cupixoqeliyo=bit32.bxor(Cupixoqeliyo,107)
      Fikotezerune=Fikotezerune-109
      Sejorobanesen=(Sejorobanesen-151)
      Bufuneway=(((Bufuneway>>>3)|(Bufuneway<<5))&255)
      Yuzazinoxiluja=(Yuzazinoxiluja+135)
      Hiletamamifume=bit32.bxor(Hiletamamifume,181)
      Gaqozabakufexos=Gaqozabakufexos-103
      Fozoposarolic=(Fozoposarolic-114)
      Jagarit=(((Jagarit>>>4)|(Jagarit<<4))&255)
      Savutezitu=bit32.bxor(Savutezitu,189)
      Xedipofafivixu=Xedipofafivixu-29
      Jejijinub=(Jejijinub-223)
      Kepecohuruhu=(((Kepecohuruhu>>>6)|(Kepecohuruhu<<2))&255)
      Bugipeyagek=bit32.bxor(Bugipeyagek,204)
      Habazufoyocili=Habazufoyocili-173
      Yiwawumezigon=Yiwawumezigon-130
      Wugapuyiyimoza=(Wugapuyiyimoza-53)
      Bomifuxikacinef=(((Bomifuxikacinef>>>3)|(Bomifuxikacinef<<5))&255)
      Wequjaputih=bit32.bxor(Wequjaputih,180)
      Rixidulasiwit=Rixidulasiwit-81
      Zabexojo=(Zabexojo-6)
      Bifigixahotes=(((Bifigixahotes>>>6)|(Bifigixahotes<<2))&255)
      Ruvipuliheref=bit32.bxor(Ruvipuliheref,242)
      Qidino=Qidino-189
      Yatatalesikotora=(Yatatalesikotora-253)
      Teyohu=(((Teyohu>>>4)|(Teyohu<<4))&255)
      Zikuqome=(((Zikuqome>>>3)|(Zikuqome<<5))&255)
      Foxuvitazehizu=bit32.bxor(Foxuvitazehizu,44)
      Suyehinuxutugi=Suyehinuxutugi-66
      Joyajeso=(Joyajeso-245)
      Masopujoso=(((Masopujoso>>>6)|(Masopujoso<<2))&255)
      Qolinituzu=bit32.bxor(Qolinituzu,207)
      Puhowidumazimote=Puhowidumazimote-53
      Jifivid=(Jifivid-47)
      Naqiqisozijanu=(((Naqiqisozijanu>>>1)|(Naqiqisozijanu<<7))&255)
      Lewuqifujunod=bit32.bxor(Lewuqifujunod,196)
      Zucirawoye=Zucirawoye-232
      Xepuxa=(Xepuxa+156)
      Refimeduc=(Refimeduc-168)
      Lijecelogij=(((Lijecelogij>>>7)|(Lijecelogij<<1))&255)
      Huyicowavayedu=bit32.bxor(Huyicowavayedu,45)
      Fopaxulozehahu=Fopaxulozehahu-162
      Guhudizeqemeyul=(Guhudizeqemeyul-225)
      Tipobexum=(((Tipobexum>>>2)|(Tipobexum<<6))&255)
      Zoyuyununojagavo=bit32.bxor(Zoyuyununojagavo,154)
      Dewowiqofalokexo=Dewowiqofalokexo-101
      Zebujot=(Zebujot-153)
      Pesonifen=(((Pesonifen>>>2)|(Pesonifen<<6))&255)
      Cemoyayaqu=(Cemoyayaqu-139)
      Cawezewe=bit32.bxor(Cawezewe,8)
      Xacelunekuqi=Xacelunekuqi-199
      Homasulabalaj=(Homasulabalaj-234)
      Cocofubujaney=(((Cocofubujaney>>>5)|(Cocofubujaney<<3))&255)
      Cimudasem=bit32.bxor(Cimudasem,6)
      Bujuheqepohet=Bujuheqepohet-166
      Xedesakedahunoki=(Xedesakedahunoki-41)
      Tiloqe=(((Tiloqe>>>4)|(Tiloqe<<4))&255)
      Zibanuxapojul=bit32.bxor(Zibanuxapojul,152)
      Tixabegorerif=Tixabegorerif-20
      Palacufig=(Palacufig+69)
      Yexaba=(Yexaba-172)
      Lodutu=(((Lodutu>>>5)|(Lodutu<<3))&255)
      Fameyehu=bit32.bxor(Fameyehu,92)
      Wutevofoyiguq=Wutevofoyiguq-20
      Yamafe=(Yamafe-50)
      Zaciqi=(((Zaciqi>>>3)|(Zaciqi<<5))&255)
      Bihakujiw=bit32.bxor(Bihakujiw,241)
      Gibirisage=Gibirisage-137
      Jolaqebafidasipu=(Jolaqebafidasipu-246)
      Fugahexahe=(((Fugahexahe>>>1)|(Fugahexahe<<7))&255)
      Fazawififucakuta=(((Fazawififucakuta<<7)|(Fazawififucakuta>>>1))&255)
      Dejuwetev=bit32.bxor(Dejuwetev,100)
      Kafirirozowaf=Kafirirozowaf-70
      Doribewaxiyalel=(Doribewaxiyalel-153)
      Beguhicuba=(((Beguhicuba>>>3)|(Beguhicuba<<5))&255)
      Xoqemataki=bit32.bxor(Xoqemataki,55)
      Hepefibe=Hepefibe-86
      Fuwikacohuboduqu=(Fuwikacohuboduqu-109)
      Donevivucowaqux=(((Donevivucowaqux>>>6)|(Donevivucowaqux<<2))&255)
